,coder_id,coder,jobset,unit_id,unit_status,variable,value,seconds,field
1597,2606,s_ching@annotator.com,All,3290701_3287521,DONE,confidence_1,++,2.298,
1598,2606,s_ching@annotator.com,All,3290701_3287521,DONE,event_match,No,1.57,
1599,2606,s_ching@annotator.com,All,3290701_3287521,DONE,confidence_2,++,1.343,
1600,2606,s_ching@annotator.com,All,3288493_3285647,DONE,topic_match,Yes,6.728,
1601,2606,s_ching@annotator.com,All,3288493_3285647,DONE,confidence_1,++,2.15,
1602,2606,s_ching@annotator.com,All,3288493_3285647,DONE,event_match,No,1.415,
1603,2606,s_ching@annotator.com,All,3288493_3285647,DONE,confidence_2,++,0.988,
1604,2606,s_ching@annotator.com,All,3287479_3290608,DONE,topic_match,Yes,35.657,
1605,2606,s_ching@annotator.com,All,3287479_3290608,DONE,confidence_1,++,1.664,
1606,2606,s_ching@annotator.com,All,3287479_3290608,DONE,event_match,No,16.966,
1607,2606,s_ching@annotator.com,All,3287479_3290608,DONE,confidence_2,++,1.137,
1608,2606,s_ching@annotator.com,All,3285386_3287398,DONE,topic_match,No,2.113,
1609,2606,s_ching@annotator.com,All,3285386_3287398,DONE,confidence_1,--,1.093,
1610,2606,s_ching@annotator.com,All,3285386_3287398,DONE,event_match,No,0.809,
1611,2606,s_ching@annotator.com,All,3285386_3287398,DONE,confidence_2,--,0.738,
1612,2606,s_ching@annotator.com,All,3286175_3286168,DONE,topic_match,Yes,8.467,
1613,2606,s_ching@annotator.com,All,3286175_3286168,DONE,confidence_1,++,4.614,
1614,2606,s_ching@annotator.com,All,3286175_3286168,DONE,event_match,No,18.683,
1615,2606,s_ching@annotator.com,All,3286175_3286168,DONE,confidence_2,++,1.047,
1616,2606,s_ching@annotator.com,All,3287527_3285316,DONE,topic_match,Yes,13.085,
1617,2606,s_ching@annotator.com,All,3287527_3285316,DONE,confidence_1,++,1.483,
1618,2606,s_ching@annotator.com,All,3287527_3285316,DONE,event_match,No,3.11,
1619,2606,s_ching@annotator.com,All,3287527_3285316,DONE,confidence_2,++,1.515,
1620,2606,s_ching@annotator.com,All,3285230_6290523,DONE,topic_match,Yes,7.619,
1621,2606,s_ching@annotator.com,All,3285230_6290523,DONE,confidence_1,++,1.299,
1622,2606,s_ching@annotator.com,All,3285230_6290523,DONE,event_match,No,4.855,
1623,2606,s_ching@annotator.com,All,3285230_6290523,DONE,confidence_2,++,1.287,
1624,2606,s_ching@annotator.com,All,3290622_6290581,DONE,topic_match,Yes,14.571,
1625,2606,s_ching@annotator.com,All,3290622_6290581,DONE,confidence_1,++,2.432,
1626,2606,s_ching@annotator.com,All,3290622_6290581,DONE,event_match,No,69.182,
1627,2606,s_ching@annotator.com,All,3290622_6290581,DONE,confidence_2,++,0.882,
1628,2606,s_ching@annotator.com,All,3287527_3285627,DONE,topic_match,Yes,18.774,
1629,2606,s_ching@annotator.com,All,3287527_3285627,DONE,confidence_1,++,1.449,
1630,2606,s_ching@annotator.com,All,3287527_3285627,DONE,event_match,Yes,1.103,
1631,2606,s_ching@annotator.com,All,3287527_3285627,DONE,confidence_2,++,1.345,
1632,2606,s_ching@annotator.com,All,3287521_6290506,DONE,topic_match,Yes,8.276,
1633,2606,s_ching@annotator.com,All,3287521_6290506,DONE,confidence_1,++,1.631,
1634,2606,s_ching@annotator.com,All,3287521_6290506,DONE,event_match,No,2.716,
1635,2606,s_ching@annotator.com,All,3287521_6290506,DONE,confidence_2,++,1.098,
1636,2606,s_ching@annotator.com,All,3287529_3285661,DONE,topic_match,No,3.367,
1637,2606,s_ching@annotator.com,All,3287529_3285661,DONE,confidence_1,++,1.598,
1638,2606,s_ching@annotator.com,All,3287529_3285661,DONE,event_match,No,1.133,
1639,2606,s_ching@annotator.com,All,3287529_3285661,DONE,confidence_2,++,1.131,
1640,2606,s_ching@annotator.com,All,3286378_3285370,DONE,topic_match,No,6.987,
1641,2606,s_ching@annotator.com,All,3286378_3285370,DONE,confidence_1,++,1.049,
1642,2606,s_ching@annotator.com,All,3286378_3285370,DONE,event_match,No,1.249,
1643,2606,s_ching@annotator.com,All,3286378_3285370,DONE,confidence_2,++,1.237,
1644,2606,s_ching@annotator.com,All,3287500_3285322,DONE,topic_match,Yes,3.154,
1645,2606,s_ching@annotator.com,All,3287500_3285322,DONE,confidence_1,++,1.704,
1646,2606,s_ching@annotator.com,All,3287500_3285322,DONE,event_match,No,1.525,
1647,2606,s_ching@annotator.com,All,3287500_3285322,DONE,confidence_2,++,1.149,
1648,2606,s_ching@annotator.com,All,3287580_3285627,DONE,topic_match,Yes,3.373,
1649,2606,s_ching@annotator.com,All,3287580_3285627,DONE,confidence_1,++,1.315,
1650,2606,s_ching@annotator.com,All,3287580_3285627,DONE,event_match,No,1.581,
1651,2606,s_ching@annotator.com,All,3287580_3285627,DONE,confidence_2,++,1.283,
1652,2606,s_ching@annotator.com,All,3288493_3287500,DONE,topic_match,Yes,8.735,
1653,2606,s_ching@annotator.com,All,3288493_3287500,DONE,confidence_1,++,2.12,
1654,2606,s_ching@annotator.com,All,3288493_3287500,DONE,event_match,Yes,34.694,
1655,2606,s_ching@annotator.com,All,3288493_3287500,DONE,confidence_2,++,1.215,
1656,2606,s_ching@annotator.com,All,3287480_3285230,DONE,topic_match,Yes,16.588,
1657,2606,s_ching@annotator.com,All,3287480_3285230,DONE,confidence_1,++,1.032,
1658,2606,s_ching@annotator.com,All,3287480_3285230,DONE,event_match,No,10.998,
1659,2606,s_ching@annotator.com,All,3287480_3285230,DONE,confidence_2,++,0.933,
1660,2606,s_ching@annotator.com,All,3290688_3290605,DONE,topic_match,Yes,189.039,
1661,2606,s_ching@annotator.com,All,3290688_3290605,DONE,confidence_1,++,1.632,
1662,2606,s_ching@annotator.com,All,3290688_3290605,DONE,event_match,No,2.382,
1663,2606,s_ching@annotator.com,All,3290688_3290605,DONE,confidence_2,++,1.521,
1664,2606,s_ching@annotator.com,All,3290606_3287398,DONE,topic_match,Yes,10.678,
1665,2606,s_ching@annotator.com,All,3290606_3287398,DONE,confidence_1,++,9.767,
1666,2606,s_ching@annotator.com,All,3290606_3287398,DONE,event_match,Yes,1.018,
1667,2606,s_ching@annotator.com,All,3290606_3287398,DONE,confidence_2,++,0.871,
1668,2606,s_ching@annotator.com,All,3287535_3290622,DONE,topic_match,Yes,6.473,
1669,2606,s_ching@annotator.com,All,3287535_3290622,DONE,confidence_1,++,3.265,
1670,2606,s_ching@annotator.com,All,3287535_3290622,DONE,event_match,No,1.948,
1671,2606,s_ching@annotator.com,All,3287535_3290622,DONE,confidence_2,++,1.199,
1672,2606,s_ching@annotator.com,All,3287473_3285370,DONE,topic_match,Yes,4.644,
1673,2606,s_ching@annotator.com,All,3287473_3285370,DONE,confidence_1,++,4.112,
1674,2606,s_ching@annotator.com,All,3287473_3285370,DONE,event_match,No,2.864,
1675,2606,s_ching@annotator.com,All,3287473_3285370,DONE,confidence_2,++,1.498,
1676,2606,s_ching@annotator.com,All,3290705_3285233,DONE,topic_match,Yes,3.298,
1677,2606,s_ching@annotator.com,All,3290705_3285233,DONE,confidence_1,++,1.381,
1678,2606,s_ching@annotator.com,All,3290705_3285233,DONE,event_match,No,1.62,
1679,2606,s_ching@annotator.com,All,3290705_3285233,DONE,confidence_2,++,1.16,
1680,2606,s_ching@annotator.com,All,3287577_3290705,DONE,topic_match,Yes,5.51,
1681,2606,s_ching@annotator.com,All,3287577_3290705,DONE,confidence_1,++,1.152,
1682,2606,s_ching@annotator.com,All,3287577_3290705,DONE,event_match,No,3.229,
1683,2606,s_ching@annotator.com,All,3287577_3290705,DONE,confidence_2,++,1.531,
1684,2606,s_ching@annotator.com,All,3290567_3290596,DONE,topic_match,No,2.455,
1685,2606,s_ching@annotator.com,All,3290567_3290596,DONE,confidence_1,++,1.309,
1686,2606,s_ching@annotator.com,All,3290567_3290596,DONE,event_match,No,1.398,
1687,2606,s_ching@annotator.com,All,3290567_3290596,DONE,confidence_2,++,1.4,
1688,2606,s_ching@annotator.com,All,3286178_6290555,DONE,topic_match,Yes,18.787,
1689,2606,s_ching@annotator.com,All,3286178_6290555,DONE,confidence_1,++,0.97,
1690,2606,s_ching@annotator.com,All,3286178_6290555,DONE,event_match,No,2.35,
1691,2606,s_ching@annotator.com,All,3286178_6290555,DONE,confidence_2,++,1.393,
1692,2606,s_ching@annotator.com,All,3287475_3290643,DONE,topic_match,Yes,13.781,
1693,2606,s_ching@annotator.com,All,3287475_3290643,DONE,confidence_1,++,1.111,
1694,2606,s_ching@annotator.com,All,3287475_3290643,DONE,event_match,No,1.298,
1695,2606,s_ching@annotator.com,All,3287475_3290643,DONE,confidence_2,++,0.915,
1696,2606,s_ching@annotator.com,All,3287512_3287477,DONE,topic_match,Yes,5.769,
1697,2606,s_ching@annotator.com,All,3287512_3287477,DONE,confidence_1,++,1.604,
1698,2606,s_ching@annotator.com,All,3287512_3287477,DONE,event_match,No,1.099,
1699,2606,s_ching@annotator.com,All,3287512_3287477,DONE,confidence_2,++,0.81,
1700,2606,s_ching@annotator.com,All,3290580_3290622,DONE,topic_match,Yes,9.62,
1701,2606,s_ching@annotator.com,All,3290580_3290622,DONE,confidence_1,++,1.848,
1702,2606,s_ching@annotator.com,All,3290580_3290622,DONE,event_match,Yes,0.999,
1703,2606,s_ching@annotator.com,All,3290580_3290622,DONE,confidence_2,++,0.916,
1704,2606,s_ching@annotator.com,All,3285661_3285375,DONE,topic_match,Yes,3.336,
1705,2606,s_ching@annotator.com,All,3285661_3285375,DONE,confidence_1,++,1.298,
1706,2606,s_ching@annotator.com,All,3285661_3285375,DONE,event_match,No,1.832,
1707,2606,s_ching@annotator.com,All,3285661_3285375,DONE,confidence_2,++,1.149,
1708,2606,s_ching@annotator.com,All,3287547_3287399,DONE,topic_match,No,2.082,
1709,2606,s_ching@annotator.com,All,3287547_3287399,DONE,confidence_1,++,2.019,
1710,2606,s_ching@annotator.com,All,3287547_3287399,DONE,event_match,No,1.396,
1711,2606,s_ching@annotator.com,All,3287547_3287399,DONE,confidence_2,++,0.848,
1712,2606,s_ching@annotator.com,All,3285322_3286175,DONE,topic_match,Yes,11.389,
1713,2606,s_ching@annotator.com,All,3285322_3286175,DONE,confidence_1,++,1.076,
1714,2606,s_ching@annotator.com,All,3285322_3286175,DONE,event_match,Yes,1.032,
1715,2606,s_ching@annotator.com,All,3285322_3286175,DONE,confidence_2,++,0.882,
1716,2606,s_ching@annotator.com,All,3290705_3285627,DONE,topic_match,Yes,8.015,
1717,2606,s_ching@annotator.com,All,3290705_3285627,DONE,confidence_1,++,1.305,
1718,2606,s_ching@annotator.com,All,3290705_3285627,DONE,event_match,Yes,1.027,
1719,2606,s_ching@annotator.com,All,3290705_3285627,DONE,confidence_2,++,0.815,
1720,2606,s_ching@annotator.com,All,3286377_3290640,DONE,topic_match,No,5.16,
1721,2606,s_ching@annotator.com,All,3286377_3290640,DONE,confidence_1,++,1.344,
1722,2606,s_ching@annotator.com,All,3286377_3290640,DONE,event_match,No,0.916,
1723,2606,s_ching@annotator.com,All,3286377_3290640,DONE,confidence_2,++,1.182,
1724,2606,s_ching@annotator.com,All,3286377_3286379,DONE,topic_match,No,20.717,
1725,2606,s_ching@annotator.com,All,3286377_3286379,DONE,confidence_1,++,1.177,
1726,2606,s_ching@annotator.com,All,3286377_3286379,DONE,event_match,No,0.833,
1727,2606,s_ching@annotator.com,All,3286377_3286379,DONE,confidence_2,++,1.137,
1728,2606,s_ching@annotator.com,All,3285233_3285633,DONE,topic_match,Yes,4.275,
1729,2606,s_ching@annotator.com,All,3285233_3285633,DONE,confidence_1,++,1.393,
1730,2606,s_ching@annotator.com,All,3285233_3285633,DONE,event_match,No,1.45,
1731,2606,s_ching@annotator.com,All,3285233_3285633,DONE,confidence_2,++,0.99,
1732,2606,s_ching@annotator.com,All,3287521_3285634,DONE,topic_match,Yes,3.743,
1733,2606,s_ching@annotator.com,All,3287521_3285634,DONE,confidence_1,++,0.902,
1734,2606,s_ching@annotator.com,All,3287521_3285634,DONE,event_match,No,1.113,
1735,2606,s_ching@annotator.com,All,3287521_3285634,DONE,confidence_2,++,1.766,
1736,2606,s_ching@annotator.com,All,3290705_3285322,DONE,topic_match,Yes,5.094,
1737,2606,s_ching@annotator.com,All,3290705_3285322,DONE,confidence_1,++,1.106,
1738,2606,s_ching@annotator.com,All,3290705_3285322,DONE,event_match,Yes,0.942,
1739,2606,s_ching@annotator.com,All,3290705_3285322,DONE,confidence_2,++,1.415,
1740,2606,s_ching@annotator.com,All,3290688_3290586,DONE,topic_match,Yes,6.661,
1741,2606,s_ching@annotator.com,All,3290688_3290586,DONE,confidence_1,++,1.898,
1742,2606,s_ching@annotator.com,All,3290688_3290586,DONE,event_match,Yes,1.131,
1743,2606,s_ching@annotator.com,All,3290688_3290586,DONE,confidence_2,++,1.237,
1744,2606,s_ching@annotator.com,All,3290679_3286178,DONE,topic_match,No,12.018,
1745,2606,s_ching@annotator.com,All,3290679_3286178,DONE,confidence_1,++,1.116,
1746,2606,s_ching@annotator.com,All,3290679_3286178,DONE,event_match,No,1.423,
1747,2606,s_ching@annotator.com,All,3290679_3286178,DONE,confidence_2,++,0.878,
1748,2606,s_ching@annotator.com,All,3290701_6290574,DONE,topic_match,No,2.752,
1749,2606,s_ching@annotator.com,All,3290701_6290574,DONE,confidence_1,++,1.43,
1750,2606,s_ching@annotator.com,All,3290701_6290574,DONE,event_match,No,0.849,
1751,2606,s_ching@annotator.com,All,3290701_6290574,DONE,confidence_2,++,1.087,
1752,2606,s_ching@annotator.com,All,3287527_3287448,DONE,topic_match,Yes,4.129,
1753,2606,s_ching@annotator.com,All,3287527_3287448,DONE,confidence_1,++,1.465,
1754,2606,s_ching@annotator.com,All,3287527_3287448,DONE,event_match,No,1.598,
1755,2606,s_ching@annotator.com,All,3287527_3287448,DONE,confidence_2,++,2.755,
1756,2606,s_ching@annotator.com,All,3285326_3285636,DONE,topic_match,Yes,10.559,
1757,2606,s_ching@annotator.com,All,3285326_3285636,DONE,confidence_1,++,1.348,
1758,2606,s_ching@annotator.com,All,3285326_3285636,DONE,event_match,Yes,0.887,
1759,2606,s_ching@annotator.com,All,3285326_3285636,DONE,confidence_2,++,0.817,
1760,2606,s_ching@annotator.com,All,3287577_6290568,DONE,topic_match,Yes,27.323,
1761,2606,s_ching@annotator.com,All,3287577_6290568,DONE,confidence_1,++,2.026,
1762,2606,s_ching@annotator.com,All,3287577_6290568,DONE,event_match,No,46.366,
1763,2606,s_ching@annotator.com,All,3287577_6290568,DONE,confidence_2,+,1.948,
1764,2606,s_ching@annotator.com,All,3287578_3285661,DONE,topic_match,Yes,10.53,
1765,2606,s_ching@annotator.com,All,3287578_3285661,DONE,confidence_1,++,1.62,
1766,2606,s_ching@annotator.com,All,3287578_3285661,DONE,event_match,No,1.393,
1767,2606,s_ching@annotator.com,All,3287578_3285661,DONE,confidence_2,++,1.138,
1768,2606,s_ching@annotator.com,All,3290596_3290640,DONE,topic_match,No,2.868,
1769,2606,s_ching@annotator.com,All,3290596_3290640,DONE,confidence_1,++,1.064,
1770,2606,s_ching@annotator.com,All,3290596_3290640,DONE,event_match,No,0.87,
1771,2606,s_ching@annotator.com,All,3290596_3290640,DONE,confidence_2,++,1.116,
1772,2606,s_ching@annotator.com,All,3285316_3285240,DONE,topic_match,Yes,4.019,
1773,2606,s_ching@annotator.com,All,3285316_3285240,DONE,confidence_1,++,1.491,
1774,2606,s_ching@annotator.com,All,3285316_3285240,DONE,event_match,No,1.099,
1775,2606,s_ching@annotator.com,All,3285316_3285240,DONE,confidence_2,++,0.983,
1776,2606,s_ching@annotator.com,All,3288497_3285386,DONE,topic_match,No,2.615,
1777,2606,s_ching@annotator.com,All,3288497_3285386,DONE,confidence_1,--,1.283,
1778,2606,s_ching@annotator.com,All,3288497_3285386,DONE,event_match,No,0.982,
1779,2606,s_ching@annotator.com,All,3288497_3285386,DONE,confidence_2,--,0.848,
1780,2606,s_ching@annotator.com,All,3287535_3287479,DONE,topic_match,Yes,3.626,
1781,2606,s_ching@annotator.com,All,3287535_3287479,DONE,confidence_1,++,1.178,
1782,2606,s_ching@annotator.com,All,3287535_3287479,DONE,event_match,No,1.369,
1783,2606,s_ching@annotator.com,All,3287535_3287479,DONE,confidence_2,++,0.864,
1784,2606,s_ching@annotator.com,All,3287578_3286174,DONE,topic_match,Yes,1.805,
1785,2606,s_ching@annotator.com,All,3287578_3286174,DONE,confidence_1,++,2.117,
1786,2606,s_ching@annotator.com,All,3287578_3286174,DONE,event_match,No,0.862,
1787,2606,s_ching@annotator.com,All,3287578_3286174,DONE,confidence_2,++,0.932,
1788,2606,s_ching@annotator.com,All,3286174_3285615,DONE,topic_match,Yes,2.941,
1789,2606,s_ching@annotator.com,All,3286174_3285615,DONE,confidence_1,++,0.998,
1790,2606,s_ching@annotator.com,All,3286174_3285615,DONE,event_match,No,1.215,
1791,2606,s_ching@annotator.com,All,3286174_3285615,DONE,confidence_2,++,1.148,
1792,2606,s_ching@annotator.com,All,3290688_3285386,DONE,topic_match,No,4.642,
1793,2606,s_ching@annotator.com,All,3290688_3285386,DONE,confidence_1,--,1.286,
1794,2606,s_ching@annotator.com,All,3290688_3285386,DONE,event_match,No,1.111,
1795,2606,s_ching@annotator.com,All,3290688_3285386,DONE,confidence_2,--,0.715,
1796,2606,s_ching@annotator.com,All,3287577_3285323,DONE,topic_match,Yes,12.393,
1797,2606,s_ching@annotator.com,All,3287577_3285323,DONE,confidence_1,++,1.699,
1798,2606,s_ching@annotator.com,All,3287577_3285323,DONE,event_match,No,1.332,
1799,2606,s_ching@annotator.com,All,3287577_3285323,DONE,confidence_2,++,1.504,
1800,2606,s_ching@annotator.com,All,3287473_3285627,DONE,topic_match,Yes,10.752,
1801,2606,s_ching@annotator.com,All,3287473_3285627,DONE,confidence_1,++,1.368,
1802,2606,s_ching@annotator.com,All,3287473_3285627,DONE,event_match,No,0.928,
1803,2606,s_ching@annotator.com,All,3287473_3285627,DONE,confidence_2,++,1.049,
1804,2606,s_ching@annotator.com,All,3290621_3290622,DONE,topic_match,Yes,19.296,
1805,2606,s_ching@annotator.com,All,3290621_3290622,DONE,confidence_1,++,1.932,
1806,2606,s_ching@annotator.com,All,3290621_3290622,DONE,event_match,Yes,17.493,
1807,2606,s_ching@annotator.com,All,3290621_3290622,DONE,confidence_2,++,1.388,
1808,2606,s_ching@annotator.com,All,3290621_3290566,DONE,topic_match,Yes,12.749,
1809,2606,s_ching@annotator.com,All,3290621_3290566,DONE,confidence_1,++,1.097,
1810,2606,s_ching@annotator.com,All,3290621_3290566,DONE,event_match,Yes,0.97,
1811,2606,s_ching@annotator.com,All,3290621_3290566,DONE,confidence_2,++,0.844,
1812,2606,s_ching@annotator.com,All,3287533_3285634,DONE,topic_match,No,3.802,
1813,2606,s_ching@annotator.com,All,3287533_3285634,DONE,confidence_1,++,1.032,
1814,2606,s_ching@annotator.com,All,3287533_3285634,DONE,event_match,No,0.866,
1815,2606,s_ching@annotator.com,All,3287533_3285634,DONE,confidence_2,++,0.965,
1816,2606,s_ching@annotator.com,All,3285325_6290555,DONE,topic_match,Yes,14.387,
1817,2606,s_ching@annotator.com,All,3285325_6290555,DONE,confidence_1,++,1.72,
1818,2606,s_ching@annotator.com,All,3285325_6290555,DONE,event_match,No,1.51,
1819,2606,s_ching@annotator.com,All,3285325_6290555,DONE,confidence_2,++,1.269,
1820,2606,s_ching@annotator.com,All,3287538_3286364,DONE,topic_match,No,2.953,
1821,2606,s_ching@annotator.com,All,3287538_3286364,DONE,confidence_1,++,1.433,
1822,2606,s_ching@annotator.com,All,3287538_3286364,DONE,event_match,No,1.232,
1823,2606,s_ching@annotator.com,All,3287538_3286364,DONE,confidence_2,++,1.458,
1824,2606,s_ching@annotator.com,All,3285233_3285240,DONE,topic_match,Yes,2.721,
1825,2606,s_ching@annotator.com,All,3285233_3285240,DONE,confidence_1,++,1.326,
1826,2606,s_ching@annotator.com,All,3285233_3285240,DONE,event_match,No,1.015,
1827,2606,s_ching@annotator.com,All,3285233_3285240,DONE,confidence_2,++,1.0,
1828,2606,s_ching@annotator.com,All,3287467_3290643,DONE,topic_match,Yes,9.267,
1829,2606,s_ching@annotator.com,All,3287467_3290643,DONE,confidence_1,++,1.233,
1830,2606,s_ching@annotator.com,All,3287467_3290643,DONE,event_match,No,1.655,
1831,2606,s_ching@annotator.com,All,3287467_3290643,DONE,confidence_2,++,1.358,
1832,2606,s_ching@annotator.com,All,3287477_3286373,DONE,topic_match,Yes,14.233,
1833,2606,s_ching@annotator.com,All,3287477_3286373,DONE,confidence_1,++,1.233,
1834,2606,s_ching@annotator.com,All,3287477_3286373,DONE,event_match,Yes,0.82,
1835,2606,s_ching@annotator.com,All,3287477_3286373,DONE,confidence_2,++,1.682,
1836,2606,s_ching@annotator.com,All,3285615_3285370,DONE,topic_match,Yes,12.715,
1837,2606,s_ching@annotator.com,All,3285615_3285370,DONE,confidence_1,++,1.937,
1838,2606,s_ching@annotator.com,All,3285615_3285370,DONE,event_match,No,1.083,
1839,2606,s_ching@annotator.com,All,3285615_3285370,DONE,confidence_2,++,0.815,
1840,2606,s_ching@annotator.com,All,3286174_3286175,DONE,topic_match,Yes,26.572,
1841,2606,s_ching@annotator.com,All,3286174_3286175,DONE,confidence_1,++,1.014,
1842,2606,s_ching@annotator.com,All,3286174_3286175,DONE,event_match,No,5.115,
1843,2606,s_ching@annotator.com,All,3286174_3286175,DONE,confidence_2,++,1.315,
1844,2606,s_ching@annotator.com,All,3285657_6290555,DONE,topic_match,No,2.574,
1845,2606,s_ching@annotator.com,All,3285657_6290555,DONE,confidence_1,++,1.358,
1846,2606,s_ching@annotator.com,All,3285657_6290555,DONE,event_match,No,1.283,
1847,2606,s_ching@annotator.com,All,3285657_6290555,DONE,confidence_2,++,1.064,
1848,2606,s_ching@annotator.com,All,3290679_3288497,DONE,topic_match,No,3.466,
1849,2606,s_ching@annotator.com,All,3290679_3288497,DONE,confidence_1,++,1.276,
1850,2606,s_ching@annotator.com,All,3290679_3288497,DONE,event_match,No,1.098,
1851,2606,s_ching@annotator.com,All,3290679_3288497,DONE,confidence_2,++,2.666,
1852,2606,s_ching@annotator.com,All,3287578_3285633,DONE,topic_match,Yes,4.862,
1853,2606,s_ching@annotator.com,All,3287578_3285633,DONE,confidence_1,++,3.057,
1854,2606,s_ching@annotator.com,All,3287578_3285633,DONE,event_match,No,2.807,
1855,2606,s_ching@annotator.com,All,3287578_3285633,DONE,confidence_2,++,1.353,
1856,2606,s_ching@annotator.com,All,3287533_3287550,DONE,topic_match,No,3.469,
1857,2606,s_ching@annotator.com,All,3287533_3287550,DONE,confidence_1,++,1.349,
1858,2606,s_ching@annotator.com,All,3287533_3287550,DONE,event_match,No,2.312,
1859,2606,s_ching@annotator.com,All,3287533_3287550,DONE,confidence_2,++,0.966,
1860,2606,s_ching@annotator.com,All,3286375_6290506,DONE,topic_match,Yes,7.147,
1861,2606,s_ching@annotator.com,All,3286375_6290506,DONE,confidence_1,++,1.214,
1862,2606,s_ching@annotator.com,All,3286375_6290506,DONE,event_match,No,2.032,
1863,2606,s_ching@annotator.com,All,3286375_6290506,DONE,confidence_2,++,1.048,
1864,2606,s_ching@annotator.com,All,3287537_3285217,DONE,topic_match,No,2.175,
1865,2606,s_ching@annotator.com,All,3287537_3285217,DONE,confidence_1,++,1.91,
1866,2606,s_ching@annotator.com,All,3287537_3285217,DONE,event_match,No,1.166,
1867,2606,s_ching@annotator.com,All,3287537_3285217,DONE,confidence_2,++,1.231,
1868,2606,s_ching@annotator.com,All,3287527_3286375,DONE,topic_match,Yes,64.213,
1869,2606,s_ching@annotator.com,All,3287527_3286375,DONE,confidence_1,++,1.516,
1870,2606,s_ching@annotator.com,All,3287527_3286375,DONE,event_match,Yes,26.832,
1871,2606,s_ching@annotator.com,All,3287527_3286375,DONE,confidence_2,++,1.599,
1872,2606,s_ching@annotator.com,All,3286379_3285657,DONE,topic_match,Yes,63.654,
1873,2606,s_ching@annotator.com,All,3286379_3285657,DONE,confidence_1,++,2.032,
1874,2606,s_ching@annotator.com,All,3286379_3285657,DONE,event_match,No,9.798,
1875,2606,s_ching@annotator.com,All,3286379_3285657,DONE,confidence_2,+,0.974,
1876,2606,s_ching@annotator.com,All,3290596_3285229,DONE,topic_match,Yes,12.706,
1877,2606,s_ching@annotator.com,All,3290596_3285229,DONE,confidence_1,++,1.265,
1878,2606,s_ching@annotator.com,All,3290596_3285229,DONE,event_match,No,3.415,
1879,2606,s_ching@annotator.com,All,3290596_3285229,DONE,confidence_2,++,1.25,
1880,2606,s_ching@annotator.com,All,3287472_3285633,DONE,topic_match,Yes,3.036,
1881,2606,s_ching@annotator.com,All,3287472_3285633,DONE,confidence_1,++,1.077,
1882,2606,s_ching@annotator.com,All,3287472_3285633,DONE,event_match,No,0.866,
1883,2606,s_ching@annotator.com,All,3287472_3285633,DONE,confidence_2,++,1.133,
1884,2606,s_ching@annotator.com,All,3287479_3287447,DONE,topic_match,Yes,1.648,
1885,2606,s_ching@annotator.com,All,3287479_3287447,DONE,confidence_1,++,1.31,
1886,2606,s_ching@annotator.com,All,3287479_3287447,DONE,event_match,No,1.115,
1887,2606,s_ching@annotator.com,All,3287479_3287447,DONE,confidence_2,++,1.004,
1888,2606,s_ching@annotator.com,All,3287537_3285375,DONE,topic_match,No,4.112,
1889,2606,s_ching@annotator.com,All,3287537_3285375,DONE,confidence_1,++,1.615,
1890,2606,s_ching@annotator.com,All,3287537_3285375,DONE,event_match,No,0.816,
1891,2606,s_ching@annotator.com,All,3287537_3285375,DONE,confidence_2,++,0.966,
1892,2606,s_ching@annotator.com,All,3285615_6290507,DONE,topic_match,Yes,9.069,
1893,2606,s_ching@annotator.com,All,3285615_6290507,DONE,confidence_1,++,1.214,
1894,2606,s_ching@annotator.com,All,3285615_6290507,DONE,event_match,No,0.916,
1895,2606,s_ching@annotator.com,All,3285615_6290507,DONE,confidence_2,++,1.032,
1896,2606,s_ching@annotator.com,All,3286379_3285635,DONE,topic_match,No,4.201,
1897,2606,s_ching@annotator.com,All,3286379_3285635,DONE,confidence_1,++,1.283,
1898,2606,s_ching@annotator.com,All,3286379_3285635,DONE,event_match,No,1.092,
1899,2606,s_ching@annotator.com,All,3286379_3285635,DONE,confidence_2,++,0.898,
1900,2606,s_ching@annotator.com,All,3287472_3287414,DONE,topic_match,Yes,20.384,
1901,2606,s_ching@annotator.com,All,3287472_3287414,DONE,confidence_1,++,2.237,
1902,2606,s_ching@annotator.com,All,3287472_3287414,DONE,event_match,No,2.227,
1903,2606,s_ching@annotator.com,All,3287472_3287414,DONE,confidence_2,++,1.181,
1904,2606,s_ching@annotator.com,All,3286195_6290568,DONE,topic_match,Yes,9.003,
1905,2606,s_ching@annotator.com,All,3286195_6290568,DONE,confidence_1,++,1.186,
1906,2606,s_ching@annotator.com,All,3286195_6290568,DONE,event_match,No,0.944,
1907,2606,s_ching@annotator.com,All,3286195_6290568,DONE,confidence_2,++,1.965,
1908,2606,s_ching@annotator.com,All,3287535_3285615,DONE,topic_match,Yes,10.726,
1909,2606,s_ching@annotator.com,All,3287535_3285615,DONE,confidence_1,++,3.695,
1910,2606,s_ching@annotator.com,All,3287535_3285615,DONE,event_match,No,2.537,
1911,2606,s_ching@annotator.com,All,3287535_3285615,DONE,confidence_2,++,0.904,
1912,2606,s_ching@annotator.com,All,3286194_6290567,DONE,topic_match,No,4.439,
1913,2606,s_ching@annotator.com,All,3286194_6290567,DONE,confidence_1,++,2.265,
1914,2606,s_ching@annotator.com,All,3286194_6290567,DONE,event_match,No,1.448,
1915,2606,s_ching@annotator.com,All,3286194_6290567,DONE,confidence_2,++,1.058,
